OrgNr,PeOrgNr,Företagsnamn,Firma,Juridisk form,Privat/Publikt,Registreringsdatum,Startdatum,Slutdatum,Bolagsstatus,Företagsstatus,Bransch_1,"Bransch_1, kod",Säteskommun,Säteslän,ARegion,PostAdress,PostNr,PostOrt,E-post,Telefon,Fskattstatus,Momsstatus,Arbetsgivarstatus,Storleksklass SME,Utskick,Reklam
5021011852,165021011852,REENCLE INC,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Partihandel med diverse andra maskiner och diverse annan utrustning,46649,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"3450 CAHUENGA BLVD W UNIT 608 LOS ANGEÖES, CA 90068",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011860,165021011860,GS FAMILY FUND UAB,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-09,,Normalläge,Är verksam,Övrig skoglig verksamhet,02109,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,LAISVES AL. 110 LT-44253 KAUNAS,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011878,165021011878,NBI NORDIC BEAUTY IMPORT OY,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Partihandel med parfym och kosmetika,46450,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,TOIMISTOTILA: 3B-114 HERMANNIN RANTATIE 5 A 00580 HELSINKI,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011886,165021011886,SOLHIL DOO,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Teknisk konsultverksamhet inom industriteknik,71122,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"DVADESETDEVETOG NOVEMBRA 3B 11460, BARAJEVO, BELGRADE",,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011894,165021011894,Kolp Engineering & Machinery GmbH,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Installation av industrimaskiner och -utrustning,33200,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,INDUSTRIEGASSE 4 2551 ENZESFELD-LINDABRUNN,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011902,165021011902,XDi - Experience Design Institut GmbH,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Arbetsmarknadsutbildning,85591,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,KURFÜRSTENDAMM 30 10719 BERLIN,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011910,165021011910,CVX PARTNER A/S,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Annan stödverksamhet avseende transport,52260,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,JOHN TRANUMS VEJ 23 6705 ESBJERG Ø,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011928,165021011928,"ERNST & YOUNG SVETOVANJE, d.o.o.",,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Personaluthyrning,78201,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,DUNAJSKA CESTA 111 1000 LJUBLJANA,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011936,165021011936,Mirjam Rouden Ltd,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Annan specialiserad designverksamhet,74140,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,"UNIT 6, 4-5 ACADEMY BUILDINGS FANSHAW STREET, LONDON N1 6LQ",,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011944,165021011944,WESTFALIA-AUTOMOTIVE GMBH,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,"All övrig verksamhet inom juridik, ekonomi, vetenskap och teknik",74990,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,AM SANDBERG 45 DE 33378 RHEDA-WIEDENBRUCK,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011951,165021011951,GEIA FOOD AS,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,"Icke-specialiserad partihandel med livsmedel, drycker och tobak",46390,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,OLE DEVIKS VEI 6A 0666 OSLO,,UTLANDET,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011969,165021011969,Vårdöhälsan Ab,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Primärvårdsmottagningar med läkare m.m.,86211,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,TAVASTGATAN 20 D68 20500 ÅBO,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011977,165021011977,PROFIELNORM B.V.,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Andra bygginstallationer,43240,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,SLABBECOORNWEG 29 4691RZ THOLEN,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011985,165021011985,TIMATEK OY,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-09,,Normalläge,Är verksam,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,71121,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,HUHJANTIE 169 84100 YLIVIESKA,,UTLANDET,,,Är registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5021011993,165021011993,STEELFORM OÜ,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,2026-03-02,,Normalläge,Är verksam,Tillverkning av metallstommar och delar därav,25110,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,J. SÛSTISTE TEE 14-8 13411 TALLINN,,UTLANDET,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Är registrerad som vanlig arbetsgivare,1-9 anställda,Utländsk postadress,"Tar emot reklam, ej telefonnummerspärrat"
5164140849,165164140849,RENOVERING TAK & VILLOR LIMITED UK Filial,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,KASTRUPGATAN 16  LGH 1106,164 41,KISTA,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
5164140856,165164140856,BJÖRNEN-SCHYSSTKÖK Filial,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,TRIANGELVÄGEN 31,826 36,SÖDERHAMN,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
5164140864,165164140864,BJÖRNEN-SCHYSSTKÖK INVEST Filial,,Utländska juridiska personer,Ej aktiebolag,2026-03-02,,,Normalläge,Har aldrig varit verksam,Okänd,00000,Ej svensk hemortskommun,Ej svenskt län,A-region okänd,TRIANGELVÄGEN 31,826 36,SÖDERHAMN,,,Har aldrig varit registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
